title,artist,id
Next to Normal,Lucius,2FcfiX8WugD8q3k5UUrKN2
My Bestfriend's House,Blue Hawaii,73dTwGtVQDilt5jTR3SssO
Ultraviolet / Ultraviolence,Plattenbau,2dUDiPIVOpNRgins6DPKXN
Give Me the Knife,Johnossi,0QrKdKBhtg4f61Q90BH8qw
My Babe,Spoon,3fmDuSEWyv5g13VeBb1maE
Neighbours,Shybits,2dq0ObirVZitz767MsOvnA
Fatherless,Frank Turner,0QfugNC25vn2PiFsUaEauO
Sex & Rage,Body Type,4bHt1bK5dDSUm2YEVO0MXc
Metal Heart,Dave Gahan,5EBQdAAyKC9ABjb8lEnels
I Raise You (The Price of Your Head),Folly Group,302te1PaXydwxxX6aIjkhn
Big Big Baby,King Hannah,3wlPK6rx03giTVdDuaZTvP
Love Letter - At Home,Death From Above 1979,289CYS8Ws26XGrg1dbeY6d
Try Better Next Time,Placebo,3ahnMOmgkpb0pZ3Ik4dm0a
Aye,Sam Fender,5n7yP1qQiXs9uCE3m1eyGB
Change,The War On Drugs,5WZGUtMLcqOMPem9J7PzVs
Vortex,Nick Cave & The Bad Seeds,58ZtTGuySqYHlquNK2ryyI
Pointless,Love A.M.,1LHW625dKcxgA1LJH2T4qE
Caterpillar,Laura Lee & the Jettes,7e3jh6BKPMrUzuyMxCZYIY
Hands on the Sky,Worries And Other Plants,3MP9eJFdVgsU2wTbUQwQLP
Surrounded By Spies,Placebo,6D5ORT8ydTlxmd3lPDUqmz
I Stand with You,Shelter Boy,5Ih8De2tvFlPB46rp6Zuy5
Hero,Alice Merton,0Uh9ks0HAyQRIPG4hJFncV
SUCKER,Blood Red Shoes,3SuiJNqaZEgDTj53VPJ9PN
Not Even Trying,Pink Turns Blue,6mwyxXRojEFweYO7r655kL
The Hardest Cut,Spoon,5QUhSXDrrX7euR87oeQevM
You've Lost Your Shit,We Are Scientists,0CT5SKfb25xI06zY0E2GeL
Beautiful James,Placebo,52XiZdPJvTCrbdEtb8omkC
Der Rhythmus der Maschinen,Public Service Broadcasting,3SuXoYzOjFfx5J3g033EUB
Hanging by a Thread,Des Rocs,2PPqYZ37Xqo52zkfAFbmrw
Before You Forget,The Brian Jonestown Massacre,7zqaRvgdHkbn0EMDOMJaho
I Don't Live Here Anymore (feat. Lucius),The War On Drugs,3h2CkNuAKSxZXWGElwcOvH
Long Way Off,Sam Fender,2a4K3mAOcvFuVSaKqkQA4I
Never Give Up,Pink Turns Blue,6ACxBXMYsBJPtqWdoZai0L
Wasteland,Laura Lee & the Jettes,2AymL6hC20cJj2caw2jAfa
Streets,Dives,3e1TvKAzTaxUbZDlv2ef1f
I Miss You - Doom and Gloom,Spanish Love Songs,4sQpp5T4TPzC9fa9CKreV5
Lights,Band of Horses,45BCN2ZnfUXXMff0uxxLFe
Jackie Down The Line,Fontaines D.C.,6FDrld0oPlhhRKItogchWo
Blood Moon Night,Kadavar,4Z4RfWMnxsBG7Fs5KvEVGY
Freaks,Leoniden,571vefJiKrOlClhl7zVqec
Crawl!,IDLES,2zHbgdtai9PfsWnIIN8qzR
Trying To Find A World That's Been And Gone: Part 1 (Demo),Noel Gallagher's High Flying Birds,0AbncW9dVd4t74aq3Lhcib
A Passenger,Johnossi,3x925Igx98XHatZS4gbVSM
Once More For The Ocean,Slothrust,4Cvscvb1bbHSsY8lwmSwIQ
Hideaway Girl,Johnny Marr,5LsZQhyNjRMbgbsOQimOrx
Daylight Push,Woods,0CmPx3PUQYMjmSxB9Zn7aV
Go Get A Tattoo (feat. Lynks),Frank Carter & The Rattlesnakes,6jlelDSfxfbXHcvecHirda
Security,Amyl and The Sniffers,20atdt1Upmx1npN3zY4JtM
Everything's Electric,Liam Gallagher,63JU4kHsgytIKkSM4tedme
All Thing,TV Priest,1z7p0jx7Q8oumrnZXB7LAj
Nothing's Ever Gonna Be Good Enough (feat. Corinne Bailey Rae),Miles Kane,3uEosZgfzZxjVPoy5li5f0
Sick,Sea Girls,1gKQL1gGEOvucV6zSjsY0P
Rockets,PICTURES,1PXYrAVJucITZ5cSM5ITnF
A Word & A Wave,Nation of Language,6DiKrq3J4vYUF8iQhiB33S
Why Won't They Leave Me Alone? - Early Version,GRMLN,5bjzim0A36Zqo7Z4PgTxT2
The Resurrectionists,Frank Turner,4xGjutezw2fyt88ts4RZpS
What We All Want,The Dandy Warhols,1xy9jSJiYcEh0E3OnOvkPv
Oh!,The Linda Lindas,4e72LGraX8sW5iztJvS5fo
MURDER ME,Blood Red Shoes,7bHnDPNl7KQTtupTppd3oR
in the wake of your leave,Gang of Youths,4vjB69VckVUeu0GzAxoZRm
Follow Me Around,Radiohead,6zc5BnlGNETdLqsu2gK3y2
Portal - Edit,Krälfe,4s4QjhH1Ygcqr20W3ynBOj
Write a List of Things to Look Forward To,Courtney Barnett,78DrOVN5pMN6HtuOBzgcqr
Blue Heaven,Public Service Broadcasting,1qLE51kIiyHDW2A1XdRvcP
Das Lied vom Ich,Die Andere Seite,5dmhan8ju25WLvgppqIM3T
Going Down South,The Black Keys,1Bm1YppuoO7oTAJ7s0Eyma
Tenement Time,Johnny Marr,4xJjPbl4GjPqaNRJ30NTOi
Who Took The Soul,PICTURES,4b3sE5tiz00rymgguqRNJs
Post Human Blossom,AUA,2c4DOeFpvckBTmy0Af5Aqd
Men with Shifty Eyes,LAWN CHAIR,7rmDMSo0wIxSovIYdXHgLS
Town Called Nothing,Laura-Mary Carter,4ds3cC5EA6Gd6OLi4LwUqj
Bleed,Grundeis,0vNkINPmEBs2dxdfulmbO3
I'd Do Anything For Love (But I Won't Do That),Meat Loaf,4UrgDocbHywDZv2f3mBhCq
Schrei nach Liebe,Die Ärzte,4P4PHxZQ1FcwQKKnfEPsAZ
Alles aus Liebe,Die Toten Hosen,2WFZXkRsALv5kC6HFIAsuG
Tanzt du noch einmal mit mir?,Broilers,1QH6osxkowQm4nkulzn7wX
Ein Kompliment,Sportfreunde Stiller,5kNYGyPkorBykxgUE6EL1X
Poison,Alice Cooper,39J10NL0mFTAdJbapoo2rC
Don't Gimme That,The BossHoss,1bZPw1iBFH4YWyWel2n6dk
Driving In Style,Thundermother,0nTiEhQGihSefnVOKzsLmm
Du schreibst Geschichte,Madsen,7xEMiARPodjJLd83LBw8SQ
I Love Rock 'N Roll,Joan Jett & The Blackhearts,2Cdvbe2G4hZsnhNMKyGrie
Hier kommt Alex,Die Toten Hosen,69YoRmAMENjbevhz6cU3kU
Verdamp lang her,BAP,12Gf7Ffl7pxj7mQF1ehRBy
Lords of the Boards,Guano Apes,0hVHEfyv50IWtTzEvxJl4Z
Red Flag,Billy Talent,0cJFobGkaiupCsOfE2eBZ1
Stop the Clocks,Donots,2ySclvHzUFOlgw5MHcvVe6
Beds Are Burning - Remastered,Midnight Oil,6Nabz5Gsy80XL0MJoOmgF8
Hand In Hand,Beatsteaks,6gX9WJMPGIdszeHjBp2w4w
Tage wie diese,Die Toten Hosen,2lYsCjTvXIHOqT8xSbK2jq
Songs für Liam,Kraftklub,2isyujVLDSr4lYhIo7qCRw
Fallen Leaves,Billy Talent,5sN9dKen95dAV2c9CZIZrE
Gimme All Your Lovin',ZZ Top,0OBwxFLu6Yj61s2OagYbgY
Summer Of '69,Bryan Adams,0GONea6G2XdnHWjNZd6zt3
Open Your Eyes,Guano Apes,5oxpT46KeiEuckYnChgFFT
Money For Nothing,Dire Straits,4bO6DljpuAeQh6HS20i0I5
Rock & Roll Queen,The Subways,75lw5aYrDq0TJsbkqCPRIJ
1000 und 1 Nacht - Remastered 2008,Klaus Lage,52jP6hYf7FQxYiyK493YRb
Black Betty,Ram Jam,6kooDsorCpWVMGc994XjWN
Zombie,The Cranberries,7EZC6E7UjZe63f1jRmkWxt
Perfekte Welle,Juli,2LV5joNDrsyuXEh4FBARVK
Smells Like Teen Spirit,Nirvana,4CeeEOM32jQcH3eN9Q2dGj
How You Remind Me,Nickelback,0gmbgwZ8iqyMPmXefof8Yf
Paradise City,Guns N' Roses,3YBZIN3rekqsKxbJc9FZko
Komplett im Arsch,Feine Sahne Fischfilet,5mFIlY4MWLyGRNzn9sXNDV
I Don't Care As Long As You Sing,Beatsteaks,15XkE7wBo9JYmpEc757A4E
Highway to Hell,AC/DC,2zYzyRzz6pRmhPzyfMEC8s
Engel,Rammstein,0xrkyEMkG4dVa5OMLQZOX8
Self Esteem,The Offspring,1FkoVC85Ds3mFoK0fVqEqP
Kryptonite,3 Doors Down,6ZOBP3NvffbU4SZcrnt1k6
Nothing Else Matters,Metallica,0nLiqZ6A27jJri2VCalIUs
Bologna,Wanda,0pXN3MXGemL7dmLuLtAk7z
Jump - 2015 Remaster,Van Halen,7N3PAbqfTjSEU1edb2tY8j
Rock You Like a Hurricane - 2015 - Remaster,Scorpions,2fICdpdRotwfmGYzvs8Ngf
Thunderstruck,AC/DC,57bgtoPSgt236HzfBOd8kj
The Passenger,Iggy Pop,15BQ7vEDv2LJuh8TxWIhtd
Smoke On The Water - Remastered 2012,Deep Purple,5MMnwYs0hIxkENRsbkWJ2G
Sunday Bloody Sunday - Remastered 2008,U2,4nuUssdgKFy2QyYHHNkZQW
Fire Water Burn,Bloodhound Gang,7FkyQsWH9mmxoYLCNj4f8y
Basket Case,Green Day,6L89mwZXSOwYl76YXfX13s
Nur ein Wort,Wir Sind Helden,4hYinIaRxdaoEFSQni6K6I
Sweet Home Alabama,Lynyrd Skynyrd,7e89621JPkKaeDSTQ3avtg
Rockin' in the Free World,Various Artists,1gp5GlIHJysAgiOGbhoRS1
The Pretender,Foo Fighters,7x8dCjCr0x6x2lXKujYD34
Sharp Dressed Man - 2008 Remaster,ZZ Top,1UBQ5GK8JaQjm5VbkBZY66
Smooth Criminal,Alien Ant Farm,5z6xHjCZr7a7AIcy8sPBKy
Don't Stop Believin',Journey,77NNZQSqzLNqh2A9JhLRkg
Hold the Line,TOTO,4aVuWgvD0X63hcOCnZtNFA
Easy To Love,Slut,4BFlaeLvuxrLvx3yAtA8Vl
Hedonism (Just Because You Feel Good),Skunk Anansie,2qRZm3cGCUPK40j3g0G5cN
Enter Sandman,Metallica,5sICkBXVmaCQk5aISGR3x1
Paranoid,Black Sabbath,1jzDzZWeSDBg5fhNc3tczV
Take A Look Around,Limp Bizkit,2avKuMN2QXkaG9vvHa2JLt
I Was Made For Lovin' You,KISS,07q0QVgO56EorrSGHC48y3
"Paint It, Black",The Rolling Stones,63T7DJ1AFDD6Bn8VzG6JE8
In the End,Linkin Park,60a0Rd6pjrkxjPbaKzXjfq
Du hast,Rammstein,5awDvzxWfd53SSrsRZ8pXO
Run to the Hills - 2015 Remaster,Iron Maiden,4Zc7TCHzuNwL0AFBlyLdyr
Born To Be Wild,Steppenwolf,63OFKbMaZSDZ4wtesuuq6f
Livin' On A Prayer,Bon Jovi,37ZJ0p5Jm13JPevGcx4SkF
Killing In The Name,Rage Against The Machine,59WN2psjkt1tyaxjspN8fp
Sweet Child O' Mine,Guns N' Roses,7o2CTH4ctstm8TNelqjb51
Californication,Red Hot Chili Peppers,48UPSzbZjgc449aqz8bxox
Joker And The Thief,Wolfmother,7ISL3LO8AWP3fKIXunvqTa
Wind Of Change,Scorpions,3ovjw5HZZv43SxTwApooCM
The Boys Of Summer,Don Henley,4gvea7UlDkAvsJBPZAd4oB
ZITTI E BUONI,Måneskin,776AftMmFFAWUIEAb3lHhw
Come As You Are,Nirvana,2RsAajgo0g7bMCHxwH3Sk0
American Idiot,Green Day,6nTiIhLmQ3FWhvrGafw2zj
Are You Gonna Go My Way,Lenny Kravitz,45Ia1U4KtIjAPPU7Wv1Sea
Numb,Linkin Park,2nLtzopw4rPReszdYBJU6h
All The Small Things,blink-182,2m1hi0nfMR9vdGC8UcrnwU
Because the Night,Patti Smith,0lIoY4ZQsdn5QzhraM9o9u
Best of You,Foo Fighters,5FZxsHWIvUsmSK1IAvm2pp
The Sound of Silence,Disturbed,0eZBeB2xFIS65jQHerispi
The Bitter End,Placebo,3WBPiogtVDBSXK7uOpxJ6m
Get It On,T. Rex,0LoQuiekvzqx7n8flgEKzF
(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,2PzU4IB8Dr6mxV3lHuaG34
Breaking the Law,Various Artists,66k4MdFT76OkaGtFpAmgZ6
We Built This City,Starship,6OnfBiiSc9RGKiBKKtZXgQ
Alive,Pearl Jam,1L94M3KIu7QluZe63g64rv
Lifestyles of the Rich & Famous,Good Charlotte,2g2a5kDeZexbUTD8abcvm6
Cocaine,Eric Clapton,2udGjDmpK1dH9VGyw7nrei
Otherside,Red Hot Chili Peppers,64BbK9SFKH2jk86U3dGj2P
She Loves Me Not,Papa Roach,1eRgyfyizDWISeS99kwLNC
Welcome To The Jungle,Guns N' Roses,0bVtevEgtDIeRjCJbK3Lmv
Under Pressure,David Bowie,5oidljiMjeJTWUGZ4TfFea
White Wedding - Pt. 1,Billy Idol,1gzIbdFnGJ226LTl0Cn2SX
Boulevard of Broken Dreams,Green Day,5GorCbAP4aL0EJ16frG2hd
Teenagers,My Chemical Romance,7j31rVgGX9Q2blT92VBEA0
Yellow,Coldplay,3AJwUDP919kvQ9QcozQPxg
Supermassive Black Hole,Muse,3lPr8ghNDBLc2uZovNyLs9
Sex on Fire,Kings of Leon,5A1FmxbYVRZKy4nc16MAue
Can't Stop,Red Hot Chili Peppers,3ZOEytgrvLwQaqXreDs2Jx
Chop Suey!,System Of A Down,2DlHlPMa4M17kufBvI2lEN
I Hate Everything About You,Three Days Grace,6rUp7v3l8yC4TKxAAR5Bmx
I Write Sins Not Tragedies,Panic! At The Disco,5cY8y2XgOfkAh4kSWLFKkz
Seven Nation Army,The White Stripes,3dPQuX8Gs42Y7b454ybpMR
Welcome to the Black Parade,My Chemical Romance,5wQnmLuC1W7ATsArWACrgW
Holiday,Green Day,4VgEM12OeaN3GyBV487Me7
Are You Gonna Be My Girl,Jet,305WCRhhS10XUcH6AEwZk6
Mr. Brightside,The Killers,003vvx7Niy0yvhvHt4a68B
Use Somebody,Kings of Leon,2TYC9SaRhYypUQzB1ZVTG2
Dani California,Red Hot Chili Peppers,10Nmj3JCNoMeBQ87uw5j8k
Take Me Out,Franz Ferdinand,20I8RduZC2PWMWTDCZuuAN
Last Resort,Papa Roach,5W8YXBz9MTIDyrpYaCg2Ky
Like a Stone,Audioslave,3YuaBvuZqcwN3CEAyyoaei
I'm Just a Kid,Simple Plan,6otiaV2fagE3s8IvP6WkwG
Bring Me To Life,Evanescence,0COqiPhxzoWICwFCS4eZcp
The Reason,Hoobastank,77loZpT5Y5PRP1S451P9Yz
American Idiot,Green Day,45zvStEMsXp8z45OQRhWFJ
"You're Gonna Go Far, Kid",The Offspring,6TfBA04WJ3X1d1wXhaCFVT
I Bet You Look Good On The Dancefloor,Arctic Monkeys,3DQVgcqaP3iSMbaKsd57l5
The Middle,Jimmy Eat World,6GG73Jik4jUlQCkKg9JuGO
I Miss You,blink-182,1AdYZ6X00nXmO613Y7GJOl
Island In The Sun,Weezer,0AxdJGlXJjEUsNONDuT2pe
The Anthem,Good Charlotte,0BRHnOFm6sjxN1i9LJrUDu
Paralyzer,Finger Eleven,28IEbk5a7twNTbUEvWslUb
"Dance, Dance",Fall Out Boy,0a7BloCiNzLDD9qSQHh5m7
Last Nite,The Strokes,7kzKAuUzOITUauHAhoMoxA
The Kill (Bury Me),Thirty Seconds To Mars,1p1nO35bbi4ZlQgjIA4oa4
No One Knows - Edit Without Radio Talk At End,Various Artists,1AqozxWmqOyUvFvLJBsMhq
Jerk It Out,Caesars,5XMjXjwCkJVmk0AHm7z8IV
What I've Done,Linkin Park,18lR4BzEs7e3qzc0KVkTpU
Float On,Modest Mouse,2lwwrWVKdf3LR9lbbhnr6R
When You Were Young,The Killers,70wYA8oYHoMzhRRkARoMhU
The Diary of Jane - Single Version,Breaking Benjamin,5pvJ59i7JxylN8VB24xdMs
Misery Business,Paramore,3l9CW99AHtExIRV4hW2N5m
Hey There Delilah,Plain White T's,4RCWB3V8V0dignt99LZ8vH
Complicated,Avril Lavigne,5xEM5hIgJ1jjgcEBfpkt2F
Beverly Hills,Weezer,1yKu2MhpwzDXXH2tzG6xoa
Savior,Rise Against,1vcxF91pWs9uNwDROuiCPB
Wish You Were Here,Incubus,6KtLECDztnah63TNmV4Plw
Uprising,Muse,4VqPOruhp5EdPBeR92t6lQ
Toxicity,System Of A Down,0snQkGI5qnAmohLE7jTsTn
Want You Bad,The Offspring,6hwQ69v7VbPhTTR2fOtYX7
Reptilia,The Strokes,57Xjny5yNzAcsxnusKmAfA
You Know You're Right,Nirvana,5O8L4I2S4izFGDjvP7xAKv
Gives You Hell,The All-American Rejects,5gb9UJkh8TfrNMRYOJNbew
It's Been Awhile,Staind,1BExV8JprNJLvLeDE9qdEW
She Hates Me,Puddle Of Mudd,16DhvbuyvJob4Q9GHNYu2n
Thnks fr th Mmrs,Fall Out Boy,3Zwu2K0Qa5sT6teCCHPShP
"Dear Maria, Count Me In",All Time Low,0JJP0IS4w0fJx01EcrfkDe
Woman,Wolfmother,3CkjLJYnnyOtGk4Jx4iYS4
A-Punk,Vampire Weekend,2DrGEaqoruCSn0FffWCf5O
In Too Deep,Sum 41,1HNE2PX70ztbEl6MLxrpNL
Fake It,Seether,4eAwB5pnKFTmsgc3zWoYO0
Through Glass,Stone Sour,5NeIONQWJ25uPylJBJiO4c
Higher,Creed,1ZozJfi8u9cO2Ob8KwiwNT
Beautiful Day,U2,0gzqZ9d1jIKo9psEIthwXe
First Date,blink-182,1fJFuvU2ldmeAm5nFIHcPP
Miss Murder,AFI,0Ti2dlF2xLjXblvdU5fCxM
Face Down,The Red Jumpsuit Apparatus,4wzjNqjKAKDU82e8uMhzmr
"Sugar, We're Goin Down",Fall Out Boy,2TfSHkHiFO4gRztVIkggkE
Rollin' (Air Raid Vehicle),Limp Bizkit,3IV4swNduIRunHREK80owz
All My Life,Foo Fighters,6tsojOQ5wHaIjKqIryLZK6
Youth of the Nation,P.O.D.,0UrWr7Jnu1heq1o99ZwUd0
Fix You,Coldplay,7LVHVU3tWfcxj5aiPFEW4Q
Rock N Roll Train,AC/DC,4feXJ5IC3avXsVW9WNFSag
Change (In the House of Flies),Deftones,51c94ac31swyDQj9B3Lzs3
Fell In Love With a Girl,The White Stripes,21Qsj3cMVCx2xF2EVVNbEu
Ocean Avenue,Yellowcard,23oxJmDc1V9uLUSmN2LIvx
Stop Crying Your Heart Out,Oasis,0SlpFHdk4UHBDzCEoXzy14
Hate To Say I Told You So,The Hives,20j7B6mL9gnNvG3ic6Vwh5
"Steady, As She Goes",The Raconteurs,4xlEKYv7HmC8zXoJIbpZKM
Vertigo,U2,1gVVSmhWjci8l9Vrsl6HaS
Welcome Home,Coheed and Cambria,42GP0xKtkolBnmqQRvSllO
Your Touch,The Black Keys,5lJUXSjRjevVy7I3P87wuK
The Taste of Ink,The Used,5jZ1Z2GFTf2gwmFc3qiUxs
Little Sister,Queens of the Stone Age,6Td8HRLhdV39kKdOQpfQum
Every Day Is Exactly The Same,Nine Inch Nails,11sSvwrDX5BBUhbBZRKUxy
Cute Without The 'E' (Cut From The Team) - Remastered,Taking Back Sunday,6OyKBwLzq4h15XmxeWf5n4
Dig,Incubus,5wvYib82q05wiNjLElD8GJ
Banquet,Bloc Party,6U5hUX40OWY6l0HaPUWElZ
Judith,A Perfect Circle,5KDNFlHAdDJ84fhK27c35X
Obstacle 1,Interpol,1ZBqJilDGBVYktvlCEo9jC
"There, There",Radiohead,5h4y42RUKwYKYWgutNwvKP
You Shook Me All Night Long,AC/DC,2SiXAy7TuUkycRVbbWDEpo
Pour Some Sugar On Me - Remastered 2017,Def Leppard,0PdM2a6oIjqepoEfcJo0RO
Another One Bites The Dust - Remastered 2011,Queen,5vdp5UmvTsnMEMESIF2Ym7
Rebel Yell,Billy Idol,4TIJ7zSBNejpoIPaWpWRKc
Start Me Up - Remastered 2009,The Rolling Stones,7HKez549fwJQDzx3zLjHKC
"Girls, Girls, Girls",Mötley Crüe,549Go7a66CX6k523uK9kUv
Free Fallin',Tom Petty,5tVA6TkbaAH9QMITTQRrNv
Need You Tonight,INXS,3h04eZTnmFLRMjZajbrp2R
Walk This Way (feat. Aerosmith),Run–D.M.C.,6qUEOWqOzu1rLPUPQ1ECpx
We're Not Gonna Take It,Twisted Sister,5RHG4SQ6iJ1qQJmt3EFJCX
With Or Without You - Remastered,U2,6ADSaE87h8Y3lccZlBJdXH
Poison,Alice Cooper,1iQpStZpzBb5TOuTDKJKdj
Eye of the Tiger,Survivor,2HHtWyy5CgaQbC7XSoOb0e
Dude (Looks Like A Lady),Aerosmith,6gQUbFwwdYXlKdmqRoWKJe
Glory Days,Bruce Springsteen,2Y90nL1ohB4sgYELDs7uNx
Any Way You Want It,Journey,2DyHhPyCZgZzNXn1IrtsTu
Here I Go Again - 2018 Remaster,Whitesnake,6Nd6ntkzr4t8o1FKPGOSMt
Wanted Dead Or Alive,Bon Jovi,0oerlffJSzhRVvtDfLcp3N
Runnin' Down A Dream,Tom Petty,4AiMaeCXwsldpwvA5wu5gM
Panama - 2015 Remaster,Van Halen,05RgAMGypEvqhNs5hPCbMS
Fight For Your Right,Beastie Boys,5NLuC70kZQv8q34QyQa1DP
You Give Love A Bad Name,Bon Jovi,0rmGAIH9LNJewFw7nKzZnc
Run To You,Bryan Adams,2RWFncSWZEhSRRifqiDNVV
Walk Of Life,Dire Straits,6HMFtoMvv6n6Q2eOyPFyne
It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,2abfaXRfvXr9ErmI8oqz4g
I Won't Back Down,Tom Petty,7gSQv1OHpkIoAdUiRLdmI6
Crazy Train,Ozzy Osbourne,7ACxUo21jtTHzy7ZEV56vU
Hit Me With Your Best Shot,Pat Benatar,0vOkmmJEtjuFZDzrQSFzEE
Cum on Feel the Noize,Quiet Riot,6FBmHx1FuaSnTnnnaThgbF
Bad Medicine,Bon Jovi,72hcFp4tYkd3dbNA9dZ3Pv
Every Rose Has Its Thorn - Remastered 2003,Poison,43GS3mtezoIFiuIZCLLiDY
Jack & Diane,John Mellencamp,43btz2xjMKpcmjkuRsvxyg
Under Pressure - Remastered 2011,Queen,2fuCquhmrzHpu5xcA1ci9x
Kickstart My Heart,Mötley Crüe,6imjJij6aCM0IbbODUzJQn
Where The Streets Have No Name - Remastered,U2,7h1YqA5MZrRxmkUFpukRcp
I Hate Myself for Loving You,Joan Jett & The Blackhearts,2HXixVqzzm9rEUIMAWzshl
Addicted To Love,Robert Palmer,5izGeTxueiFX1UPFGohY9w
New Sensation,INXS,2xcrseImDFEf8Urommws03
Jessie's Girl,Rick Springfield,2F1fnE1a8zQCogM6jJifHH
Edge of Seventeen - 2016 Remaster,Stevie Nicks,7L3b6iaVhDVjfo52Hbvh9Z
Hurts So Good,John Mellencamp,67eX1ovaHyVPUinMHeUtIM
I Still Haven't Found What I'm Looking For - Remastered 2007,U2,3MRQ3CSjoiV1HFil8ykM9M
Stand - Remastered,R.E.M.,22UhQSbYimuCnvI0Y07gFX
Dr. Feelgood,Mötley Crüe,2cc9k15AifO7RfxxuEExkS
Tom Sawyer,Rush,3QZ7uX97s82HFYSmQUAN1D
Working for the Weekend,Loverboy,35k31HZI4z9PbBOioaI4dZ
Hold On Loosely,38 Special,6i9dZZQWNB06HKsQYKTiPF
Don't Stand So Close To Me,The Police,5veJDT0MLsLbhYsx42GXUD
Real Wild Child (Wild One),Iggy Pop,6ZAwEE4kTdtvyE66iRhFxR
Pride (In The Name Of Love) - Remastered 2009,U2,65E62rOSbm7SZbAMYjNTJq
Epic,Faith No More,4ReyTz0y3TGkX48wO3Llot
Separate Ways (Worlds Apart),Journey,1pTw2cNrp9L3esxLAvWnN2
Unskinny Bop,Poison,1Z6lKdYhwp8WYoBqGCKxlM
Every Little Thing She Does Is Magic,The Police,44aTAUBF0g6sMkMNE8I5kd
I Wanna Rock,Twisted Sister,70Z9t1qhytWtG4cCmmi7mU
I'm Gonna Be (500 Miles),The Proclaimers,67iAlVNDDdddxqSD2EZhFs
Land Of Confusion - Remastered 2007,Genesis,2oiMNaVCul7qmMzpRStjCg
She Sells Sanctuary,The Cult,3qLZ866ZfaK0B0R5FIqXLG
18 and Life,Skid Row,1HlGblweLq0eAwnb0NY1EQ
Creep,Radiohead,70LcF31zb1H0PyJoS1Sx1r
Scar Tissue,Red Hot Chili Peppers,1G391cbiT3v3Cywg8T7DM1
Wonderwall - Remastered,Oasis,7ygpwy2qP3NbrxVkHvUhXY
Song 2 - 2012 Remaster,Blur,1FTSo4v6BOZH9QxKc3MbVM
Everlong,Foo Fighters,5UWwZ5lm5PKu6eKsHAGxOk
Drive,Incubus,7nnWIPM5hwE3DaUBkvOIpy
Knockin' On Heaven's Door,Guns N' Roses,4JiEyzf0Md7KEFFGWDDdCr
When I Come Around,Green Day,1Dr1fXbc2IxaK1Mu8P8Khz
Losing My Religion,R.E.M.,31AOj9sFz2gM0O3hMARRBx
Bitter Sweet Symphony,The Verve,57iDDD9N9tTWe75x6qhStw
Plush,Stone Temple Pilots,2TAQ9YGehOKWDqDak5DuXc
Come Out and Play,The Offspring,5JJDu0Z5DKe7mR31MGksSg
Under the Bridge,Red Hot Chili Peppers,3d9DChrdc6BOeFsbrZ3Is0
Even Flow,Pearl Jam,6QewNVIDKdSl8Y3ycuHIei
Shine,Collective Soul,77YKoNCjP5hWqiXMRG2839
Don't Speak,No Doubt,6urCAbunOQI4bLhmGpX7iS
You Oughta Know - 2015 Remaster,Alanis Morissette,3jS7bB0oXVOwGFZn3aE5NV
Learn to Fly,Foo Fighters,5OQsiBsky2k2kDKy2bX2eT
Santeria,Sublime,2hnMS47jN0etwvFPzYk11f
Loser,Beck,5NTZM8YYeKM2YsGSffVIge
Give It Away,Red Hot Chili Peppers,0uppYCG86ajpV2hSR3dJJ0
Semi-Charmed Life,Third Eye Blind,42et6fnHCw1HIPSrdPprMl
The Kids Aren't Alright,The Offspring,4EchqUKQ3qAQuRNKmeIpnf
1979 - Remastered 2012,The Smashing Pumpkins,5QLHGv0DfpeXLNFo7SFEy1
Heart-Shaped Box,Nirvana,11LmqTE2naFULdEP94AUBa
Black Hole Sun,Soundgarden,2EoOZnxNgtmZaD8uUmz2nD
High and Dry,Radiohead,2a1iMaoWQ5MnvLFBDv4qkf
What's Up?,4 Non Blondes,0jWgAnTrNZmOGmqgvHhZEm
Sweet Dreams (Are Made Of This),Marilyn Manson,2302lUwfZ4S4dVyPOCDFnQ
Mr. Jones,Counting Crows,5DiXcVovI0FcY2s0icWWUu
My Hero,Foo Fighters,4dVbhS6OiYvFikshyaQaCN
Just A Girl,No Doubt,6mfkHv00I6jhHIn7EWHJ2N
Man in the Box,Alice In Chains,6gZVQvQZOFpzIy3HblJ20F
Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,6GtX0jaNL8IjVQfrDBx81z
Sabotage,Beastie Boys,0Puj4YlTm6xNzDDADXHMI9
Cryin',Aerosmith,0NJC0FDCODpPUntRTTQq97
No Rain,Blind Melon,6txWz9UapYHVxEd7dDIHXT
Two Princes,Spin Doctors,4ePP9So5xRzspjLFVVbj90
Don't Look Back In Anger - Remastered,Oasis,12dU3vAh6AFoJkisorfoUl
What's My Age Again?,blink-182,4LJhJ6DQS7NwE7UKtvcM52
Say It Ain't So,Weezer,6VoIBz0VhCyz7OdEoRYDiA
All Star,Smash Mouth,3cfOd4CMv2snFaKAnMdnvK
Interstate Love Song - 2019 Remaster,Stone Temple Pilots,6qLEOZvf5gI7kWE63JE7p3
Machinehead - Remastered,Bush,1wrhhPzd2ncJPNgUcGgBGg
What I Got,Sublime,3B4q6KbHbGV51HO3GznBFF
Good Riddance (Time of Your Life),Green Day,6ORqU0bHbVCRjXm9AjyHyZ
